uid,namedLocation,domainID,siteID,startCollectDate,endCollectDate,testingID,testingVialID,poolSize,dataQF
"18ae7e46-4fde-4ab1-b80c-2e5dae538187","HARV","D01","HARV","2016-05-24T20:21Z","2016-05-26T11:54Z","HARV.2016.21.AEDPUN.F.T","HARV.2016.21.AEDPUN.F.T.05",39,
"9f6356ba-95c1-437a-9ff9-fc6378e671b4","HARV","D01","HARV","2016-05-24T20:21Z","2016-05-26T11:54Z","HARV.2016.21.AEDPUN.F.T","HARV.2016.21.AEDPUN.F.T.10",38,
"50d607ef-fe5b-4451-9672-03c77c676f17","HARV","D01","HARV","2016-05-24T20:21Z","2016-05-26T11:54Z","HARV.2016.21.AEDPUN.F.T","HARV.2016.21.AEDPUN.F.T.13",38,
"90cc0626-6d76-4d47-b46a-0113dd1f7144","HARV","D01","HARV","2016-05-24T20:21Z","2016-05-26T11:54Z","HARV.2016.21.AEDPUN.F.T","HARV.2016.21.AEDPUN.F.T.12",38,
"32530da5-77de-4dbc-abd0-c0a6d27b00de","HARV","D01","HARV","2016-05-24T20:21Z","2016-05-26T11:54Z","HARV.2016.21.AEDPUN.F.T","HARV.2016.21.AEDPUN.F.T.02",39,
"35c929ff-de1e-44c7-ba71-9d50b31947a6","HARV","D01","HARV","2016-05-24T20:21Z","2016-05-26T11:54Z","HARV.2016.21.AEDPUN.F.T","HARV.2016.21.AEDPUN.F.T.11",38,
"4cc3f78b-8228-4280-b061-b643851ef3f9","HARV","D01","HARV","2016-05-24T20:21Z","2016-05-26T11:54Z","HARV.2016.21.AEDPUN.F.T","HARV.2016.21.AEDPUN.F.T.03",39,
"2de14c99-6772-4568-9803-24eb62daed66","HARV","D01","HARV","2016-05-24T20:21Z","2016-05-26T11:54Z","HARV.2016.21.AEDPUN.F.T","HARV.2016.21.AEDPUN.F.T.09",38,
"ff87fa7d-1478-4354-9718-441ebbabdfd2","HARV","D01","HARV","2016-05-24T20:21Z","2016-05-26T11:54Z","HARV.2016.21.AEDPUN.F.T","HARV.2016.21.AEDPUN.F.T.16",38,
"729de80f-0f0f-49a3-913a-48f66993a595","HARV","D01","HARV","2016-05-24T20:21Z","2016-05-26T11:54Z","HARV.2016.21.AEDPUN.F.T","HARV.2016.21.AEDPUN.F.T.19",38,
"a3b32486-f26c-4235-9f5f-99d44c9b12b2","HARV","D01","HARV","2016-05-24T20:21Z","2016-05-26T11:54Z","HARV.2016.21.AEDPUN.F.T","HARV.2016.21.AEDPUN.F.T.18",38,
"51a4d049-c836-46cb-a2ff-e784a839e139","HARV","D01","HARV","2016-05-24T20:21Z","2016-05-26T11:54Z","HARV.2016.21.AEDPUN.F.T","HARV.2016.21.AEDPUN.F.T.17",38,
"4f7f0d42-fc8e-44a0-bc90-427f3fe700cf","HARV","D01","HARV","2016-05-24T20:42Z","2016-05-26T11:14Z","HARV.2016.21.AEDPRO.F.T","HARV.2016.21.AEDPRO.F.T.01",25,
"b47732d9-74ea-42b0-a97d-3b7168504be2","HARV","D01","HARV","2016-05-24T21:31Z","2016-05-26T11:33Z","HARV.2016.21.AEDCAN3.F.T","HARV.2016.21.AEDCAN3.F.T.01",14,
