"uid","namedLocation","domainID","siteID","startCollectDate","endCollectDate","archiveID","archiveVialIDList","archivedCount","archiveMedium","archiveFacilityID","deprecatedVialID"
"dc8822a9-f09e-4a24-973d-215d1b9d37fd","BART","D01","BART","2014-06-02T20:24Z","2014-06-04T11:49Z","BART.2014.22.AEDINT.F.A","BART.2014.22.AEDINT.F.A.01",26,"Frozen -80C",NA,"BART.2014.1.Aedes intrudens.Female"
"ad05b328-56a2-4e0d-b2bd-8ecf456586ba","BART","D01","BART","2014-06-02T20:24Z","2014-06-04T11:49Z","BART.2014.22.AEDCOM.F.A","BART.2014.22.AEDCOM.F.A.01",938,"Frozen -80C",NA,"BART.2014.1.Aedes communis.Female"
"a7271388-87c9-4a61-9555-cebe996e8ca1","BART","D01","BART","2014-06-02T20:24Z","2014-06-04T11:49Z","BART.2014.22.AEDABS.F.A","BART.2014.22.AEDABS.F.A.01",126,"Frozen -80C",NA,"BART.2014.1.Aedes abserratus.Female"
"9ccc5e1a-b543-4e71-b2ef-0b3dae41799f","BART","D01","BART","2014-06-02T20:40Z","2014-06-04T11:31Z","BART.2014.22.AEDCAN2.F.A","BART.2014.22.AEDCAN2.F.A.01",7,"Frozen -80C",NA,"BART.2014.1.Aedes canadensis.Female"
"f5d81082-1024-4a38-83b1-e1130d350de1","BART","D01","BART","2014-06-02T21:29Z","2014-06-04T11:03Z","BART.2014.22.AEDPRO.F.A","BART.2014.22.AEDPRO.F.A.01",2,"Frozen -80C",NA,"BART.2014.1.Aedes provocans.Female"
"8091970a-327c-4cd4-a539-5b0148e78501","BART_057.mosquitoPoint.mos","D01","BART","2014-06-02T21:35Z","2014-06-03T11:25Z","BART.2014.22.ANOPUN.F.A","BART.2014.22.ANOPUN.F.A.01",1,"Frozen -80C",NA,"BART.2014.1.Anopheles punctipennis.Female"
"5cbce542-5a18-4281-ad97-25c0096d0830","BART_058.mosquitoPoint.mos","D01","BART","2014-06-03T21:12Z","2014-06-04T11:15Z","BART.2014.22.AEDEXC.F.A","BART.2014.22.AEDEXC.F.A.01",1,"Frozen -80C",NA,"BART.2014.1.Aedes excrucians.Female"
"080113d5-7f8e-457c-83db-083d2455a985","BART","D01","BART","2014-06-03T21:12Z","2014-06-04T11:15Z","BART.2014.22.AEDCOM.M.A","BART.2014.22.AEDCOM.M.A.01",4,"Frozen -80C",NA,"BART.2014.1.Aedes communis.Male"
"ca70ad23-e9b4-4d40-874b-207d0502dee9","BART_059.mosquitoPoint.mos","D01","BART","2014-06-03T22:18Z","2014-06-04T10:36Z","BART.2014.22.AEDDIA.F.A","BART.2014.22.AEDDIA.F.A.01",1,"Frozen -80C",NA,"BART.2014.1.Aedes diantaeus.Female"
"10b614bb-91c6-46de-ba1c-6b77a2f25bc1","BART_059.mosquitoPoint.mos","D01","BART","2014-06-30T20:30Z","2014-07-01T10:16Z","BART.2014.26.AEDCIN.F.A","BART.2014.26.AEDCIN.F.A.01",3,"Frozen -80C",NA,"BART.2014.2.Aedes cinereus.Female"
"74b4dc55-c679-4376-a6eb-df29e0e73709","BART_059.mosquitoPoint.mos","D01","BART","2014-06-30T20:30Z","2014-07-01T10:16Z","BART.2014.26.AEDTRI.F.A","BART.2014.26.AEDTRI.F.A.01",1,"Frozen -80C",NA,"BART.2014.2.Aedes trivittatus.Female"
"6f22237f-9544-470d-86ea-e8124ebd5ad9","BART","D01","BART","2014-06-30T20:30Z","2014-07-01T21:42Z","BART.2014.26.AEDCOM.M.A","BART.2014.26.AEDCOM.M.A.01",5,"Frozen -80C",NA,"BART.2014.2.Aedes communis.Male"
"eb19e2ba-2fa7-4809-adac-5e83fd24c5e3","BART","D01","BART","2014-06-30T20:30Z","2014-07-02T10:57Z","BART.2014.26.AEDABS.F.A","BART.2014.26.AEDABS.F.A.01",41,"Frozen -80C",NA,"BART.2014.2.Aedes abserratus.Female"
"199965ae-060c-4289-9405-d6e27bd07a3e","BART","D01","BART","2014-06-30T20:30Z","2014-07-02T11:30Z","BART.2014.26.AEDEXC.F.A","BART.2014.26.AEDEXC.F.A.01",8,"Frozen -80C",NA,"BART.2014.2.Aedes excrucians.Female"
"dabd5bbd-7b86-4887-a482-db7ec51a50bd","BART","D01","BART","2014-06-30T20:30Z","2014-07-02T11:30Z","BART.2014.26.COQPER.F.A","BART.2014.26.COQPER.F.A.01",110,"Frozen -80C",NA,"BART.2014.2.Coquillettidia perturbans.Female"
"a88a5af1-52bb-46f2-82ce-1cd94382b555","BART","D01","BART","2014-06-30T20:30Z","2014-07-02T11:30Z","BART.2014.26.AEDCOM.F.A","BART.2014.26.AEDCOM.F.A.01",123,"Frozen -80C",NA,"BART.2014.2.Aedes communis.Female"
"28a60e6e-3829-4341-8e54-9f4a9b1b4280","BART","D01","BART","2014-06-30T20:30Z","2014-07-02T11:30Z","BART.2014.26.AEDDIA.F.A","BART.2014.26.AEDDIA.F.A.01",57,"Frozen -80C",NA,"BART.2014.2.Aedes diantaeus.Female"
"17fd9aad-26cf-4d09-8dba-3cbd12309516","BART","D01","BART","2014-06-30T20:30Z","2014-07-02T11:30Z","BART.2014.26.AEDCAN2.F.A","BART.2014.26.AEDCAN2.F.A.01",249,"Frozen -80C",NA,"BART.2014.2.Aedes canadensis.Female"
"7f21a856-d1da-4dc8-838e-ae63d5accda6","BART_056.mosquitoPoint.mos","D01","BART","2014-06-30T20:49Z","2014-07-01T10:36Z","BART.2014.26.AEDFIT.F.A","BART.2014.26.AEDFIT.F.A.01",1,"Frozen -80C",NA,"BART.2014.2.Aedes fitchii.Female"
"247641b7-a21e-436a-a336-a34a4778cd05","BART_058.mosquitoPoint.mos","D01","BART","2014-06-30T21:21Z","2014-07-01T11:04Z","BART.2014.26.AEDINT.F.A","BART.2014.26.AEDINT.F.A.01",1,"Frozen -80C",NA,"BART.2014.2.Aedes intrudens.Female"
"d280bd15-bc06-40d1-882f-6a9963601e94","BART_055.mosquitoPoint.mos","D01","BART","2014-06-30T21:35Z","2014-07-01T11:23Z","BART.2014.26.AEDTRI1.F.A","BART.2014.26.AEDTRI1.F.A.01",1,"Frozen -80C",NA,"BART.2014.2.Aedes triseriatus.Female"
"532161a0-3fa4-4ff1-82f8-bbea124198f3","BART_058.mosquitoPoint.mos","D01","BART","2014-07-01T20:55Z","2014-07-02T10:42Z","BART.2014.26.CULMEL.F.A","BART.2014.26.CULMEL.F.A.01",1,"Frozen -80C",NA,"BART.2014.2.Culiseta melanura.Female"
"0fb57414-e53d-4fe4-bbd8-f6767f5630a5","BART","D01","BART","2014-07-29T20:17Z","2014-07-30T22:27Z","BART.2014.30.AEDABS.F.A","BART.2014.30.AEDABS.F.A.01",2,"Frozen -80C",NA,"BART.2014.3.Aedes abserratus.Female"
"80ab560f-eb2c-4eda-b2e6-b546d1f12333","BART","D01","BART","2014-07-29T20:17Z","2014-07-30T22:50Z","BART.2014.30.AEDTRI1.F.A","BART.2014.30.AEDTRI1.F.A.01",11,"Frozen -80C",NA,"BART.2014.3.Aedes triseriatus.Female"
"25ac97d2-66cb-4754-81c4-08d7a1e8401e","BART","D01","BART","2014-07-29T20:17Z","2014-07-31T10:50Z","BART.2014.30.AEDCAN2.F.A","BART.2014.30.AEDCAN2.F.A.01",71,"Frozen -80C",NA,"BART.2014.3.Aedes canadensis.Female"
"4991f50e-092d-48ae-80bf-09d0006dd84c","BART","D01","BART","2014-07-29T20:17Z","2014-07-31T11:30Z","BART.2014.30.COQPER.F.A","BART.2014.30.COQPER.F.A.01",25,"Frozen -80C",NA,"BART.2014.3.Coquillettidia perturbans.Female"
"539ac13d-507d-43b7-ad45-3b6d7e557bdc","BART","D01","BART","2014-07-29T20:31Z","2014-07-30T22:34Z","BART.2014.30.AEDSTI.F.A","BART.2014.30.AEDSTI.F.A.01",7,"Frozen -80C",NA,"BART.2014.3.Aedes sticticus.Female"
"ab12718d-1ddd-48b2-98b4-a803bf5fe81d","BART","D01","BART","2014-07-29T20:31Z","2014-07-31T10:26Z","BART.2014.30.AEDEXC.F.A","BART.2014.30.AEDEXC.F.A.01",9,"Frozen -80C",NA,"BART.2014.3.Aedes excrucians.Female"
"60432dcb-1cb5-4aa0-a605-82c368c2c7f8","BART","D01","BART","2014-07-29T20:31Z","2014-07-31T11:01Z","BART.2014.30.AEDTRI.F.A","BART.2014.30.AEDTRI.F.A.01",9,"Frozen -80C",NA,"BART.2014.3.Aedes trivittatus.Female"
"49e4e0b8-41c0-4a09-af21-baf25399217a","BART","D01","BART","2014-07-30T10:39Z","2014-07-31T11:18Z","BART.2014.30.AEDCIN.F.A","BART.2014.30.AEDCIN.F.A.01",3,"Frozen -80C",NA,"BART.2014.3.Aedes cinereus.Female"
"893d40d8-9404-49f4-88ed-2e3b1cd8cecf","BART_059.mosquitoPoint.mos","D01","BART","2014-07-30T11:36Z","2014-07-30T22:56Z","BART.2014.30.AEDDIA.F.A","BART.2014.30.AEDDIA.F.A.01",1,"Frozen -80C",NA,"BART.2014.3.Aedes diantaeus.Female"
"91746326-d402-45b3-942b-6abcfefad668","BART","D01","BART","2014-08-28T19:39Z","2014-08-30T11:57Z","BART.2014.34.AEDTRI1.F.A","BART.2014.34.AEDTRI1.F.A.01",45,"Frozen -80C",NA,"BART.2014.4.Aedes triseriatus.Female"
"b297949c-a18d-4c48-a2c9-6b2adbba02ad","BART","D01","BART","2014-08-28T19:50Z","2014-08-30T11:53Z","BART.2014.34.AEDCAN2.F.A","BART.2014.34.AEDCAN2.F.A.01",18,"Frozen -80C",NA,"BART.2014.4.Aedes canadensis.Female"
"b6d27844-4fc5-4fb4-8dfa-057ee12ff7d0","BART","D01","BART","2014-08-28T20:21Z","2014-08-30T11:57Z","BART.2014.34.AEDEXC.F.A","BART.2014.34.AEDEXC.F.A.01",5,"Frozen -80C",NA,"BART.2014.4.Aedes excrucians.Female"
"33181512-07ee-4b2e-b644-5d5b38075a57","BART","D01","BART","2014-08-29T12:49Z","2014-08-30T11:37Z","BART.2014.34.AEDCIN.F.A","BART.2014.34.AEDCIN.F.A.01",2,"Frozen -80C",NA,"BART.2014.4.Aedes cinereus.Female"
"9ceceae0-95e5-4dab-8145-eb863088d183","BART_061.mosquitoPoint.mos","D01","BART","2014-08-29T20:37Z","2014-08-30T11:28Z","BART.2014.34.AEDVEX.F.A","BART.2014.34.AEDVEX.F.A.01",1,"Frozen -80C",NA,"BART.2014.4.Aedes vexans.Female"
"58c46bee-3470-4a34-a1af-71c4a073b5d7","BART","D01","BART","2014-09-22T19:17Z","2014-09-24T11:28Z","BART.2014.38.AEDTRI1.F.A","BART.2014.38.AEDTRI1.F.A.01",20,"Frozen -80C",NA,"BART.2014.5.Aedes triseriatus.Female"
"c26649ba-7dc1-4977-87d8-c9276139ec03","BART","D01","BART","2014-09-22T19:45Z","2014-09-24T11:28Z","BART.2014.38.AEDCIN.F.A","BART.2014.38.AEDCIN.F.A.01",4,"Frozen -80C",NA,"BART.2014.5.Aedes cinereus.Female"
"466d7121-6f5a-40c3-a644-e6a2c32d48e1","BART","D01","BART","2014-09-23T10:58Z","2014-09-24T11:28Z","BART.2014.38.AEDCAN2.F.A","BART.2014.38.AEDCAN2.F.A.01",8,"Frozen -80C",NA,"BART.2014.5.Aedes canadensis.Female"
"72adae01-6434-4f7c-8b13-1653bb20782c","BART_058.mosquitoPoint.mos","D01","BART","2014-09-23T11:22Z","2014-09-23T19:54Z","BART.2014.38.ANOWAL.F.A","BART.2014.38.ANOWAL.F.A.01",1,"Frozen -80C",NA,"BART.2014.5.Anopheles walkeri.Female"
"20c2af47-a3ea-47e8-b944-db4202dfb1f9","BART_058.mosquitoPoint.mos","D01","BART","2014-09-23T11:22Z","2014-09-23T19:54Z","BART.2014.38.AEDEXC.F.A","BART.2014.38.AEDEXC.F.A.01",1,"Frozen -80C",NA,"BART.2014.5.Aedes excrucians.Female"
"2cf7f24c-84c4-480c-bc0b-9a646021251b","BART","D01","BART","2016-04-18T20:26Z","2016-04-20T12:13Z","BART.2016.16.CULIMP.F.A","BART.2016.16.CULIMP.F.A.01",28,"Frozen -80C",NA,NA
"c2c669e8-10c7-4cc1-a610-2498601d9627","BART_057.mosquitoPoint.mos","D01","BART","2016-04-18T21:08Z","2016-04-19T12:47Z","BART.2016.16.ANOPUN.F.A","BART.2016.16.ANOPUN.F.A.01",1,"Frozen -80C",NA,NA
"60427e0b-c471-48d2-954e-d48adf989839","BART_086.mosquitoPoint.mos","D01","BART","2016-05-16T22:29Z","2016-05-18T12:15Z","BART.2016.20.AEDPRO.F.A","BART.2016.20.AEDPRO.F.A.01",2,"Frozen -80C",NA,NA
"30ca170d-9058-4164-8ba4-1cf3df044848","BART","D01","BART","2016-05-16T22:29Z","2016-05-18T12:15Z","BART.2016.20.AEDCOM.F.A","BART.2016.20.AEDCOM.F.A.01",36,"Frozen -80C",NA,NA
"39598d0b-c0f6-4969-904d-8b46f56ee71f","BART","D01","BART","2016-05-16T22:29Z","2016-05-18T12:15Z","BART.2016.20.AEDABS.F.A","BART.2016.20.AEDABS.F.A.01",24,"Frozen -80C",NA,NA
"07287c7d-53d9-4f0b-abe1-d767bbf16184","BART_086.mosquitoPoint.mos","D01","BART","2016-05-17T21:37Z","2016-05-18T12:15Z","BART.2016.20.CULIMP.F.A","BART.2016.20.CULIMP.F.A.01",1,"Frozen -80C",NA,NA
"b6cdf4ec-7b47-4c85-b5a1-ad413d9dc33b","HARV","D01","HARV","2014-05-13T21:42Z","2014-05-15T10:25Z","HARV.2014.19.AEDCOM.F.A","HARV.2014.19.AEDCOM.F.A.01",4,"Frozen -80C",NA,"HARV.2014.7.Aedes communis.Female"
"f477448a-945f-4abd-8327-33e97f3fd3fc","HARV_078.mosquitoPoint.mos","D01","HARV","2014-05-14T22:12Z","2014-05-15T10:12Z","HARV.2014.19.ANOPUN.F.A","HARV.2014.19.ANOPUN.F.A.01",1,"Frozen -80C",NA,"HARV.2014.7.Anopheles punctipennis.Female"
"030ea762-bf3b-42d9-9c78-b11ac22640c2","HARV","D01","HARV","2014-05-27T20:20Z","2014-05-28T12:20Z","HARV.2014.21.AEDCAN2.F.A","HARV.2014.21.AEDCAN2.F.A.01",2,"Frozen -80C",NA,"HARV.2014.8.Aedes canadensis.Female"
"be314bd5-93d5-45c5-81a7-e1507a0f09e0","HARV","D01","HARV","2014-05-27T20:20Z","2014-05-28T21:42Z","HARV.2014.21.AEDEXC.F.A","HARV.2014.21.AEDEXC.F.A.01",5,"Frozen -80C",NA,"HARV.2014.8.Aedes excrucians.Female"
"8a4f2231-62d5-4a0d-9b0c-e913fd897f62","HARV","D01","HARV","2014-05-27T20:20Z","2014-05-29T11:56Z","HARV.2014.21.AEDINT.F.A","HARV.2014.21.AEDINT.F.A.01",14,"Frozen -80C",NA,"HARV.2014.8.Aedes intrudens.Female"
"ef4a91c2-0602-45a2-902c-484ab2e8a396","HARV","D01","HARV","2014-05-27T20:20Z","2014-05-29T12:04Z","HARV.2014.21.AEDABS.F.A","HARV.2014.21.AEDABS.F.A.01",205,"Frozen -80C",NA,"HARV.2014.8.Aedes abserratus.Female"
"8036b0c2-0c30-409c-9089-26a5aa78ae73","HARV","D01","HARV","2014-05-27T20:20Z","2014-05-29T12:04Z","HARV.2014.21.AEDCOM.F.A","HARV.2014.21.AEDCOM.F.A.01",54,"Frozen -80C",NA,"HARV.2014.8.Aedes communis.Female"
"4321fcef-f23e-41ee-9732-f42f0916c8b3","HARV","D01","HARV","2014-05-27T20:48Z","2014-05-28T12:34Z","HARV.2014.21.AEDCIN.F.A","HARV.2014.21.AEDCIN.F.A.01",4,"Frozen -80C",NA,"HARV.2014.8.Aedes cinereus.Female"
"174780f1-ef9a-4036-acf2-95bbe9534d44","HARV","D01","HARV","2014-05-27T20:48Z","2014-05-29T12:04Z","HARV.2014.21.AEDPRO.F.A","HARV.2014.21.AEDPRO.F.A.01",12,"Frozen -80C",NA,"HARV.2014.8.Aedes provocans.Female"
"dc83f00a-fa98-4051-a17a-b8c1e107f3f7","HARV","D01","HARV","2014-05-27T20:58Z","2014-05-29T11:28Z","HARV.2014.21.AEDVEX.F.A","HARV.2014.21.AEDVEX.F.A.01",25,"Frozen -80C",NA,"HARV.2014.8.Aedes vexans.Female"
"d56c2424-50b6-49d5-9ff1-e27b894babb7","HARV_077.mosquitoPoint.mos","D01","HARV","2014-05-27T22:03Z","2014-05-28T12:34Z","HARV.2014.21.AEDAUR.F.A","HARV.2014.21.AEDAUR.F.A.01",1,"Frozen -80C",NA,"HARV.2014.8.Aedes aurifer.Female"
"6f918a6d-4f23-42c0-915f-a47239c5d410","HARV","D01","HARV","2014-06-11T20:26Z","2014-06-13T10:47Z","HARV.2014.23.ANOPUN.F.A","HARV.2014.23.ANOPUN.F.A.01",12,"Frozen -80C",NA,"HARV.2014.9.Anopheles punctipennis.Female"
"b518e153-6a76-4d49-b3b9-5920d38f1c9b","HARV","D01","HARV","2014-06-11T20:26Z","2014-06-13T11:15Z","HARV.2014.23.AEDSTI.F.A","HARV.2014.23.AEDSTI.F.A.01",4,"Frozen -80C",NA,"HARV.2014.9.Aedes sticticus.Female"
"5ad788db-6d49-49c4-b703-986dd8a4381b","HARV","D01","HARV","2014-06-11T20:26Z","2014-06-13T11:26Z","HARV.2014.23.AEDCOM.F.A","HARV.2014.23.AEDCOM.F.A.01",43,"Frozen -80C",NA,"HARV.2014.9.Aedes communis.Female"
"5dcf4482-9049-4929-8070-0323bb15038e","HARV","D01","HARV","2014-06-11T20:26Z","2014-06-13T11:38Z","HARV.2014.23.COQPER.F.A","HARV.2014.23.COQPER.F.A.01",19,"Frozen -80C",NA,"HARV.2014.9.Coquillettidia perturbans.Female"
"982cb1f3-f25c-49b6-a3b0-b20ddb616b22","HARV","D01","HARV","2014-06-11T20:26Z","2014-06-13T11:38Z","HARV.2014.23.AEDCAN2.F.A","HARV.2014.23.AEDCAN2.F.A.01",176,"Frozen -80C",NA,"HARV.2014.9.Aedes canadensis.Female"
"3594eb09-404d-4637-9b29-4ed8a8000206","HARV","D01","HARV","2014-06-11T20:26Z","2014-06-13T11:38Z","HARV.2014.23.AEDEXC.F.A","HARV.2014.23.AEDEXC.F.A.01",81,"Frozen -80C",NA,"HARV.2014.9.Aedes excrucians.Female"
"2a180d3a-b279-4d07-a42f-170ced995d92","HARV","D01","HARV","2014-06-11T20:26Z","2014-06-13T11:38Z","HARV.2014.23.AEDABS.F.A","HARV.2014.23.AEDABS.F.A.01",404,"Frozen -80C",NA,"HARV.2014.9.Aedes abserratus.Female"
"7c3521c1-69e9-495c-915d-edbe6cae02f8","HARV","D01","HARV","2014-06-11T20:48Z","2014-06-13T11:15Z","HARV.2014.23.AEDCIN.F.A","HARV.2014.23.AEDCIN.F.A.01",5,"Frozen -80C",NA,"HARV.2014.9.Aedes cinereus.Female"
"31e753ee-1a6f-4c9f-ad5d-0094ffcf439a","HARV","D01","HARV","2014-06-11T20:48Z","2014-06-13T11:15Z","HARV.2014.23.AEDINT.F.A","HARV.2014.23.AEDINT.F.A.01",19,"Frozen -80C",NA,"HARV.2014.9.Aedes intrudens.Female"
"70d4d43d-0513-4f99-b47b-d7ec11c6bc90","HARV_076.mosquitoPoint.mos","D01","HARV","2014-06-11T21:08Z","2014-06-12T11:28Z","HARV.2014.23.AEDAUR.F.A","HARV.2014.23.AEDAUR.F.A.01",3,"Frozen -80C",NA,"HARV.2014.9.Aedes aurifer.Female"
"a8a1730c-f7f0-440f-812b-13015c82a90b","HARV_076.mosquitoPoint.mos","D01","HARV","2014-06-11T21:08Z","2014-06-12T11:28Z","HARV.2014.23.ANOQUA.F.A","HARV.2014.23.ANOQUA.F.A.01",1,"Frozen -80C",NA,"HARV.2014.9.Anopheles quadrimaculatus.Female"
"2f29d70a-a1e0-4eef-b7c6-b37ce48bd964","HARV_076.mosquitoPoint.mos","D01","HARV","2014-06-11T21:08Z","2014-06-13T11:15Z","HARV.2014.23.ANOWAL.F.A","HARV.2014.23.ANOWAL.F.A.01",6,"Frozen -80C",NA,"HARV.2014.9.Anopheles walkeri.Female"
"16a334b7-e4c6-4d32-b6a1-0cc6340b88e5","HARV","D01","HARV","2014-06-11T21:08Z","2014-06-13T11:15Z","HARV.2014.23.CULMEL.F.A","HARV.2014.23.CULMEL.F.A.01",11,"Frozen -80C",NA,"HARV.2014.9.Culiseta melanura.Female"
"b2e48ad4-dd39-4335-ba2f-2980a3995dc0","HARV_076.mosquitoPoint.mos","D01","HARV","2014-06-11T21:08Z","2014-06-13T11:15Z","HARV.2014.23.AEDTRI.F.A","HARV.2014.23.AEDTRI.F.A.01",4,"Frozen -80C",NA,"HARV.2014.9.Aedes trivittatus.Female"
"d29b1116-1a3d-42a7-9f0f-52f0aa8cb713","HARV","D01","HARV","2014-06-11T21:08Z","2014-06-13T11:26Z","HARV.2014.23.AEDVEX.F.A","HARV.2014.23.AEDVEX.F.A.01",95,"Frozen -80C",NA,"HARV.2014.9.Aedes vexans.Female"
"b7ec629c-5904-4e3c-9d21-d092d460fcff","HARV_078.mosquitoPoint.mos","D01","HARV","2014-06-11T21:20Z","2014-06-12T11:42Z","HARV.2014.23.CULMOR.F.A","HARV.2014.23.CULMOR.F.A.01",1,"Frozen -80C",NA,"HARV.2014.9.Culiseta morsitans.Female"
"3c5fd6a4-563b-463a-bfce-16d77988216b","HARV","D01","HARV","2014-06-11T21:37Z","2014-06-13T11:38Z","HARV.2014.23.COQPER.M.A","HARV.2014.23.COQPER.M.A.01",7,"Frozen -80C",NA,"HARV.2014.9.Coquillettidia perturbans.Male"
"3d571b4b-feda-48cc-a4b9-b11c83795643","HARV_075.mosquitoPoint.mos","D01","HARV","2014-06-12T11:19Z","2014-06-12T20:44Z","HARV.2014.23.AEDINT.M.A","HARV.2014.23.AEDINT.M.A.01",3,"Frozen -80C",NA,"HARV.2014.9.Aedes intrudens.Male"
"a6bd560d-1aad-4e50-9c95-10cccc735aa8","HARV_078.mosquitoPoint.mos","D01","HARV","2014-06-12T11:42Z","2014-06-12T21:02Z","HARV.2014.23.AEDSTI.M.A","HARV.2014.23.AEDSTI.M.A.01",1,"Frozen -80C",NA,"HARV.2014.9.Aedes sticticus.Male"
"fbe3ebcf-0467-4b3f-8360-92241ead77ff","HARV_075.mosquitoPoint.mos","D01","HARV","2014-06-12T20:44Z","2014-06-13T11:07Z","HARV.2014.23.AEDPRO.F.A","HARV.2014.23.AEDPRO.F.A.01",3,"Frozen -80C",NA,"HARV.2014.9.Aedes provocans.Female"
"ae7ec411-875b-4b17-af17-82d20e144323","HARV","D01","HARV","2014-06-24T20:35Z","2014-06-25T22:40Z","HARV.2014.25.AEDCOM.F.A","HARV.2014.25.AEDCOM.F.A.01",18,"Frozen -80C",NA,"HARV.2014.10.Aedes communis.Female"
"d2d82c1f-ffdd-4105-991c-d7cb7fc57846","HARV","D01","HARV","2014-06-24T20:35Z","2014-06-26T12:10Z","HARV.2014.25.AEDEXC.F.A","HARV.2014.25.AEDEXC.F.A.01",163,"Frozen -80C",NA,"HARV.2014.10.Aedes excrucians.Female"
"0a082bde-df6d-4f9a-bb3c-d51e6b349f1d","HARV","D01","HARV","2014-06-24T20:35Z","2014-06-26T12:40Z","HARV.2014.25.COQPER.F.A","HARV.2014.25.COQPER.F.A.02|HARV.2014.25.COQPER.F.A.01",3000,"Frozen -80C",NA,"HARV.2014.10.Coquillettidia perturbans.Female|HARV.2014.10.Coquillettidia perturbans.Female-2"
"2bd3f2f3-6db9-4170-a9ff-e6693b7fda07","HARV","D01","HARV","2014-06-24T20:35Z","2014-06-26T12:40Z","HARV.2014.25.AEDCAN2.F.A","HARV.2014.25.AEDCAN2.F.A.01",970,"Frozen -80C",NA,"HARV.2014.10.Aedes canadensis.Female"
"62af4663-45b6-4db4-b82d-2ef054e2cd2f","HARV","D01","HARV","2014-06-24T20:35Z","2014-06-26T12:40Z","HARV.2014.25.AEDABS.F.A","HARV.2014.25.AEDABS.F.A.01",231,"Frozen -80C",NA,"HARV.2014.10.Aedes abserratus.Female"
"5a41203c-3690-4b2f-9a0a-56850bb05d2a","HARV_075.mosquitoPoint.mos","D01","HARV","2014-06-24T21:01Z","2014-06-25T10:50Z","HARV.2014.25.AEDTHI.F.A","HARV.2014.25.AEDTHI.F.A.01",1,"Frozen -80C",NA,"HARV.2014.10.Aedes thibaulti.Female"
"faa4c36c-569c-40d1-aa1d-12aaa88ca0bc","HARV","D01","HARV","2014-06-24T21:01Z","2014-06-25T21:38Z","HARV.2014.25.ANOWAL.F.A","HARV.2014.25.ANOWAL.F.A.01",17,"Frozen -80C",NA,"HARV.2014.10.Anopheles walkeri.Female"
"899964ee-2ff4-402c-9089-7df72541479b","HARV","D01","HARV","2014-06-24T21:01Z","2014-06-25T22:25Z","HARV.2014.25.AEDINT.F.A","HARV.2014.25.AEDINT.F.A.01",9,"Frozen -80C",NA,"HARV.2014.10.Aedes intrudens.Female"
"edc5e958-5de4-4b14-8be5-58cab2e3604f","HARV","D01","HARV","2014-06-24T21:01Z","2014-06-26T11:11Z","HARV.2014.25.AEDSTI.F.A","HARV.2014.25.AEDSTI.F.A.01",6,"Frozen -80C",NA,"HARV.2014.10.Aedes sticticus.Female"
"16aff249-ad23-40c9-8d6c-8dec365a8403","HARV","D01","HARV","2014-06-24T21:01Z","2014-06-26T12:01Z","HARV.2014.25.COQPER.M.A","HARV.2014.25.COQPER.M.A.01",38,"Frozen -80C",NA,"HARV.2014.10.Coquillettidia perturbans.Male"
"7c32f775-115d-4de7-b23f-fe6b0b56b715","HARV","D01","HARV","2014-06-24T21:01Z","2014-06-26T12:01Z","HARV.2014.25.AEDPRO.F.A","HARV.2014.25.AEDPRO.F.A.01",19,"Frozen -80C",NA,"HARV.2014.10.Aedes provocans.Female"
"2723274a-ba2f-4468-a53a-8041a5d3e1ae","HARV","D01","HARV","2014-06-24T21:01Z","2014-06-26T12:10Z","HARV.2014.25.AEDCIN.F.A","HARV.2014.25.AEDCIN.F.A.01",67,"Frozen -80C",NA,"HARV.2014.10.Aedes cinereus.Female"
"cca92769-5ff7-43d8-aa4a-3a437666df8d","HARV","D01","HARV","2014-06-24T21:01Z","2014-06-26T12:40Z","HARV.2014.25.ANOPUN.F.A","HARV.2014.25.ANOPUN.F.A.01",16,"Frozen -80C",NA,"HARV.2014.10.Anopheles punctipennis.Female"
"5998bd93-e4f6-4660-b494-049e574eaf9f","HARV","D01","HARV","2014-06-24T21:01Z","2014-06-26T12:40Z","HARV.2014.25.AEDVEX.F.A","HARV.2014.25.AEDVEX.F.A.01",204,"Frozen -80C",NA,"HARV.2014.10.Aedes vexans.Female"
"f53eaedd-b2a2-4c54-8008-1b4cdf5d38a5","HARV_076.mosquitoPoint.mos","D01","HARV","2014-06-24T21:21Z","2014-06-25T11:13Z","HARV.2014.25.AEDAUR.F.A","HARV.2014.25.AEDAUR.F.A.01",2,"Frozen -80C",NA,"HARV.2014.10.Aedes aurifer.Female"
"21c0c96e-f010-429b-8d88-36e0c9fef77e","HARV","D01","HARV","2014-06-24T21:21Z","2014-06-26T11:02Z","HARV.2014.25.AEDTRI.F.A","HARV.2014.25.AEDTRI.F.A.01",9,"Frozen -80C",NA,"HARV.2014.10.Aedes trivittatus.Female"
"bec0dbb1-6b0d-4cfe-b523-071a3fbfe2df","HARV_073.mosquitoPoint.mos","D01","HARV","2014-06-25T20:40Z","2014-06-26T10:21Z","HARV.2014.25.AEDCAN2.M.A","HARV.2014.25.AEDCAN2.M.A.01",1,"Frozen -80C",NA,"HARV.2014.10.Aedes canadensis.Male"
